# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = arrays_model
# start_datetime = 2023-11-18 18:04:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3938722959 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_array_data/../../data/arrays/arrays_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-14.002,0.91542,0.318742,4,15,0,20.2443,-1.10241,0.0434088,1.51864,1.80153,-0.0134095,-0.263397,-1.07895,0.98821,1.30011,1.53451,0.833059,0.704141,0.366818,0.761476,0.147399,0.658298,1.64956,0.702209,0.258169
-13.0752,0.957504,0.318742,4,15,0,20.4415,-0.270643,-0.83584,0.915863,-1.31354,-0.0995711,-0.761363,-0.510074,0.856624,0.822864,0.458656,1.03094,1.26752,0.829608,0.0818567,0.507796,1.47925,0.312036,1.51229,0.232511
-13.2585,0.353403,0.318742,3,7,0,22.565,1.35252,-0.331964,0.467351,-1.31975,-0.606288,-0.222183,-0.124029,0.673933,0.422314,1.56284,0.412487,1.10544,1.0468,0.043335,1.34662,0.742075,0.83179,0.319183,0.577465
-12.3076,0.915134,0.318742,4,15,0,20.4847,1.86937,-0.160261,1.27482,0.29144,-1.19754,0.481833,0.091971,0.674309,0.425769,1.36214,0.232047,0.493834,1.03584,0.467942,1.15384,0.797569,1.43551,0.759762,0.604462
-16.9894,0.866319,0.318742,4,15,0,26.8383,-2.02326,0.144167,-1.90594,-0.553926,1.17199,-0.482268,-0.365131,1.09701,0.753407,0.985289,2.12459,0.155257,0.377912,0.232932,0.136344,1.30128,0.526184,0.849104,0.573965
-23.0853,0.93101,0.318742,3,7,0,33.2329,-2.51318,-1.07534,-2.80756,1.23724,-0.60035,0.710275,-1.23194,1.02268,2.1374,1.38297,1.06388,0.134742,2.24,0.175714,0.746986,0.598653,0.332828,0.197401,0.541937
-18.6082,0.823593,0.318742,3,7,0,33.0902,-3.59852,-0.872967,-0.493168,0.89021,-0.678165,0.21022,-1.45284,0.892941,0.353963,0.890595,0.92392,1.13398,0.322177,0.6085,0.826142,1.8785,0.297704,0.464054,0.348627
-15.698,0.833667,0.318742,3,7,0,28.5142,-0.680793,-0.460683,1.60353,0.28007,0.0613811,1.35677,1.11893,0.0211676,0.238813,1.06999,0.952733,0.998586,0.415916,1.62401,0.734157,0.199783,1.01226,1.29959,0.74045
-11.1208,0.904548,0.318742,4,15,0,22.8256,-0.198068,0.4528,-0.0485525,0.297439,-1.07823,-0.278578,-1.0707,1.75679,2.40928,0.574405,1.46985,0.3163,0.619316,1.26974,1.04685,1.04046,1.01164,1.12047,1.67372
-15.2135,0.972981,0.318742,3,7,0,19.4789,-2.18298,1.31461,0.428712,-0.433746,0.805338,0.693899,-0.854348,0.542024,0.39368,1.77518,0.681307,0.101641,1.28389,0.808087,1.25931,0.903556,0.212813,1.03894,0.441352
-14.1423,0.960346,0.318742,3,15,0,22.276,-1.0078,0.614331,-0.322986,-0.0281213,0.385414,1.04087,0.0601459,0.864732,0.410574,0.549822,1.08282,0.444347,0.417371,1.42154,0.539735,1.33205,0.166187,0.0752355,0.179232
-13.6193,0.968264,0.318742,3,15,0,22.0501,-1.52379,0.804768,-1.03701,-0.214215,-0.531016,-1.09804,0.374246,0.879495,0.260171,0.385908,1.28616,0.443232,0.521178,1.00598,0.623239,0.77453,0.672775,1.4891,0.081753
-16.3089,0.965903,0.318742,4,15,0,21.0831,-2.3965,-0.0619946,-1.59045,0.64917,0.986801,-0.697128,-0.680642,1.24581,0.897699,0.702217,1.11695,0.179516,1.21716,1.25322,0.811,1.29481,0.180964,0.945251,0.0720105
-13.5291,0.966444,0.318742,4,15,0,21.7588,-0.666233,-0.779928,-0.294748,1.42633,0.286355,0.139027,0.951789,0.552114,0.876191,1.14669,1.13365,0.174892,1.04628,0.948469,0.31536,0.485359,0.195701,0.300853,0.245713
-10.9647,0.937888,0.318742,3,15,0,18.7091,-0.214477,-0.306731,-0.464581,-0.291456,0.677234,-0.485844,1.15168,0.391078,1.12168,1.12492,0.902857,0.328591,0.822383,1.42778,0.323974,2.13135,1.37587,0.929888,0.403498
-17.7022,0.744069,0.318742,4,15,0,24.651,-0.134326,0.252614,0.382876,0.36947,-0.645723,0.508535,-1.24176,0.034707,0.57306,0.862493,0.0672106,0.951763,1.51635,0.740152,1.68278,0.239128,1.49801,0.0297699,0.583802
-20.2981,0.956075,0.318742,4,15,0,33.7327,0.305508,0.281213,-0.918584,-0.293687,0.872604,-0.507898,1.67882,2.72051,1.70602,0.315671,2.8287,0.400285,0.0135021,1.08031,0.162216,0.614037,0.854179,0.598188,1.11532
-18.9374,0.532517,0.318742,3,15,0,29.9874,0.866664,-1.23294,-0.470478,0.443987,-0.648867,0.172656,-0.0726148,0.0458069,0.302115,0.757475,0.0222332,1.77167,0.0352017,0.573542,0.328017,1.08229,1.07282,0.445378,0.888129
-16.4945,0.874634,0.318742,4,31,0,27.7235,-0.850424,0.683245,0.539387,-0.467268,0.440107,-0.172758,0.0965174,0.0257204,1.6026,0.537319,0.929743,0.113014,0.445921,1.54366,0.623912,0.933417,0.0347465,0.4651,1.17387
-21.9626,0.579998,0.318742,3,15,0,25.6955,1.26499,0.267637,1.3071,0.193765,0.0705991,-2.35742,-0.324821,0.0907647,0.479463,0.566981,1.56701,0.153816,2.23815,0.876116,0.449658,0.469859,0.00562884,0.350932,0.925009
-15.9885,0.771841,0.318742,4,15,0,31.774,-0.434642,-0.161873,-1.20446,-1.29007,-0.00587468,1.62478,0.461592,1.91962,1.07931,0.530215,0.448146,0.0549366,0.310316,0.781119,0.137153,0.274676,0.999113,0.901547,0.888669
-19.7544,0.961932,0.318742,4,15,0,27.2574,-0.420134,-0.0363272,0.625726,0.415684,-0.418912,-0.790959,-0.0951395,0.309544,0.71956,0.0942952,0.76382,0.00371237,0.0750172,0.74583,2.40464,2.12283,0.560878,1.05866,0.566014
-21.3323,1,0.318742,3,7,0,28.0702,-0.456027,0.386465,0.0798199,1.05007,0.316545,-0.225811,0.077008,0.175469,2.16508,0.0511913,0.417921,0.00257534,0.0545001,0.526201,1.2034,0.885614,0.33338,0.596614,1.48336
-13.4041,0.985868,0.318742,4,15,0,27.9995,0.651922,-0.284857,-0.234835,-1.28359,-0.474747,0.682762,-0.532103,0.708222,0.194607,0.440076,1.86165,0.155005,0.983896,0.49389,0.812826,0.952545,0.143398,0.944906,0.490671
-15.3121,0.926512,0.318742,4,15,0,22.9643,-0.66428,1.36187,0.279154,1.28588,0.293079,-0.682866,0.460687,1.20464,0.0355106,1.12501,0.2031,1.13666,0.974937,1.58302,0.459002,1.29314,2.11438,0.217173,0.707803
-22.5244,0.855025,0.318742,4,15,0,29.5592,0.164024,0.606836,2.92841,-0.853894,-0.125056,1.75216,-0.493818,0.211311,0.00852828,1.0597,0.228988,0.147728,0.722777,0.388835,1.50163,1.03,0.354095,0.746596,1.95582
-20.5122,0.93764,0.318742,4,15,0,33.5634,0.872523,0.706948,1.54642,-0.632676,0.616942,0.648969,-0.067505,0.137116,0.000672369,0.544559,0.939861,0.86311,0.680928,0.666989,0.792873,0.265679,0.0948943,1.76082,1.08777
-22.0118,0.947165,0.318742,4,15,0,31.078,-1.27071,0.0617283,-1.55827,0.75539,-0.59433,-0.683617,-1.48504,1.45143,0.000665201,0.458178,1.0493,0.631612,1.41804,1.17661,0.198415,0.122903,1.9629,0.238903,0.911202
-20.2871,0.945324,0.318742,4,15,0,27.3983,0.804749,0.607242,-0.887003,-0.265672,-0.582461,0.228592,0.199495,0.411726,0.000838541,1.91391,0.665387,0.49031,0.964219,1.22111,0.133481,0.0368344,0.474644,0.892698,0.598054
-17.6259,0.994556,0.318742,4,15,0,22.9143,-0.639277,-0.3063,1.1839,0.344711,-0.413296,-0.815558,0.79632,1.20949,0.00326773,0.336181,1.3357,1.41225,0.896045,0.79213,2.26968,2.58323,1.70923,1.04129,1.30498
-23.6397,0.146526,0.318742,4,15,0,32.8174,-0.0567299,0.259189,-1.17504,-0.525714,0.436815,1.09753,-0.77335,1.01038,0.00363454,1.99597,0.484379,0.781071,1.01087,1.21364,0.00653854,0.0247103,0.555159,0.770657,0.152413
-25.6902,0.85824,0.318742,3,15,0,33.2786,0.767213,-1.42505,0.407155,-1.20566,-0.968383,1.08806,-0.277747,1.09426,0.00282151,0.358169,1.87863,1.46964,0.141717,0.615048,0.00266946,0.583627,0.740222,0.318196,2.46122
-19.1702,0.941677,0.318742,3,7,0,33.2792,-0.580059,-0.349719,-1.23006,-0.893206,0.247904,-0.419246,0.676028,1.06791,0.00495171,1.15329,0.543134,0.447943,1.59323,1.03366,0.0269811,1.52959,0.615528,2.06229,0.185442
-14.9099,0.850628,0.318742,4,15,0,27.8897,0.737808,0.153025,1.35969,0.752615,-0.0911121,1.42461,-0.841622,0.242374,0.362088,0.412401,0.396454,0.73759,0.913573,0.725067,0.381382,0.445645,0.4697,0.130534,0.389202
-19.1737,0.992028,0.318742,4,15,0,24.5018,-1.39323,1.11582,-0.677279,1.16021,-0.21585,-0.835186,1.42868,0.226048,0.807797,1.76366,1.78594,0.16312,0.994034,0.848837,1.71478,1.54706,0.874402,0.0769088,0.0272252
-16.0921,0.904912,0.318742,4,15,0,27.4923,1.39375,-1.00049,0.646882,-0.864143,-0.113277,0.835316,-1.46371,0.0569797,1.3395,0.54327,0.19381,1.8401,0.786396,0.885857,0.392636,0.459531,0.892238,0.406099,1.91605
-14.9478,0.945854,0.318742,4,15,0,21.7249,-1.85911,0.889237,-0.223835,0.464054,0.877156,-1.62646,0.0991652,1.04982,0.446069,1.36015,0.176304,0.317233,1.03771,1.07745,1.7963,1.66012,0.642267,1.16987,0.148116
-11.499,0.971715,0.318742,4,15,0,20.5953,-0.833447,-0.192047,-1.8337,-0.696702,-0.479027,-0.460548,0.629186,1.33834,0.827966,0.862842,0.783661,0.211495,1.12001,1.22323,0.502485,0.752628,1.64117,1.17091,0.32131
-14.6278,0.917146,0.318742,4,15,0,19.5715,0.949179,0.280527,1.65918,0.812017,0.625583,0.460312,-0.592692,0.378899,0.200483,0.416906,0.944488,0.341886,0.209515,0.535982,0.740582,1.1998,0.897032,0.424595,0.173536
-15.6616,0.981786,0.318742,4,15,0,24.3657,1.40346,1.02726,0.815632,-1.09788,0.8502,-1.13974,-0.886143,0.151951,0.514101,0.0953575,1.34014,1.00589,0.68863,0.22486,0.436749,1.46821,1.08059,1.00625,0.446746
-17.122,0.823143,0.318742,4,15,0,26.3256,-2.53775,-1.35353,-0.110165,0.232488,-0.451792,0.768186,0.00381762,0.49993,1.55404,2.01418,0.1961,0.947626,0.28626,1.6882,0.103861,0.614099,0.384828,0.918711,1.60624
-17.493,0.942051,0.318742,4,15,0,25.6171,-0.17263,1.69583,0.038916,1.43018,-0.147011,0.745256,1.27759,0.444813,0.0229852,1.85343,0.339212,0.922623,0.339245,1.14404,0.256929,0.326841,0.374984,0.630082,1.23336
-16.7539,0.946888,0.318742,3,7,0,25.4431,0.649658,1.39179,0.215234,0.389587,1.48442,-0.387446,0.677693,2.13283,0.0208289,0.561143,0.260044,1.04503,0.654919,1.0728,0.752934,2.59904,0.563754,0.71239,0.695746
-18.101,0.192766,0.318742,4,15,0,30.3474,0.690337,1.58012,0.459511,0.349493,1.55865,-0.0504407,0.483309,1.41746,0.0136805,0.940355,0.253925,0.557904,0.998365,0.850922,2.66656,2.23229,0.413622,1.2465,0.582475
-16.8836,0.989959,0.318742,4,15,0,27.4228,-0.435366,1.9176,0.893662,-1.29413,0.743884,0.0157714,-1.02775,1.56329,0.0404433,0.663644,1.14435,2.51334,0.768521,0.625713,0.561054,0.785326,0.138326,1.10817,0.831448
-19.3257,0.372573,0.318742,4,15,0,27.1525,0.786549,-1.95606,-0.814584,1.22141,-0.661385,0.247228,1.01717,0.720696,0.865986,0.711834,0.494511,0.0129104,0.755487,0.49426,1.49779,0.755232,0.0186922,0.313612,0.867148
-13.1758,0.411575,0.318742,4,15,0,26.7582,0.768386,-1.09467,0.169354,1.16124,0.781176,-1.03066,-1.14218,0.672975,1.17416,1.37536,0.466645,0.416905,0.183262,1.4133,0.645567,0.470819,1.54228,0.436749,0.429832
-14.9237,0.930773,0.318742,3,7,0,21.9868,1.24324,-1.11881,-1.43187,0.604865,1.82084,-1.40466,-0.568259,0.310044,1.58581,0.66933,0.48067,1.17544,1.62756,1.39981,0.412603,0.259589,1.04132,0.72441,0.743034
-19.5349,0.978976,0.318742,4,15,0,25.0254,-1.87807,1.19883,0.932718,-0.215886,-2.26618,2.06938,0.220421,2.20689,1.08519,0.882359,0.356405,1.03192,0.992451,0.767,0.0218376,1.02838,1.01996,1.76529,0.569576
-14.3701,0.88989,0.318742,4,15,0,27.7784,-1.54909,1.07664,-0.765458,0.549668,-1.31785,1.41294,0.861831,0.695746,1.29237,0.923513,0.677251,1.63488,0.734298,0.403416,0.101651,1.35406,0.390572,0.987701,0.53676
-12.957,0.947382,0.318742,3,7,0,21.2021,-1.88436,0.147846,-0.398514,1.58656,-1.2493,-1.21559,-0.218712,1.90244,0.561157,0.82203,1.34044,0.905033,1.03124,0.297396,1.70327,0.988355,1.11708,1.14922,1.17428
-12.0432,0.904468,0.318742,4,15,0,20.1636,-1.03358,0.327092,-0.637724,-0.171826,-1.64675,-1.54956,0.952626,1.10685,0.486099,0.275615,0.96676,1.06561,1.42659,1.67171,1.09478,0.733788,1.40909,1.52507,0.859571
-15.8659,0.745821,0.318742,4,15,0,24.1218,1.2791,-0.088738,-0.719406,-0.0252454,1.23961,2.40743,-0.890913,0.513628,1.01749,0.848821,0.448262,0.956507,0.0887625,0.180092,0.909402,1.13469,0.50935,0.395031,1.03386
-14.7517,0.829071,0.318742,4,15,0,25.1606,-1.33845,-0.471953,0.407208,-1.26461,-0.448543,-0.467466,0.648418,1.49673,0.166264,0.275797,1.83716,1.07897,0.24973,0.500767,1.0338,0.254256,1.56005,0.824724,0.214552
-16.3997,0.598731,0.318742,3,15,0,28.4754,-1.29743,-0.415387,0.623203,-1.41562,-0.82,-0.738558,0.576531,1.36812,0.131091,0.184208,0.828381,0.852632,0.311974,1.2176,0.644806,0.391855,2.57241,1.33661,0.187918
-21.8599,1,0.318742,3,15,0,28.7907,1.05294,-0.777709,0.220858,-0.553037,0.556099,0.422584,-1.36912,1.07411,0.0314959,0.208926,1.78846,0.869876,0.0361995,0.774986,1.76272,0.125551,0.269124,0.303736,0.0485258
-19.1092,0.921804,0.318742,3,15,0,30.5069,1.70381,-0.77566,1.41519,-0.481865,-0.529994,1.19169,1.08758,0.960185,0.0989414,0.0799909,0.467898,1.1684,0.114688,1.22142,0.3816,0.942808,0.326838,1.14233,0.12288
-16.5176,0.857851,0.318742,4,15,0,28.908,-1.65867,0.266377,-0.936775,1.14779,-0.282817,-1.70269,0.16266,1.36771,0.77868,0.0543657,0.971112,0.857155,1.00142,1.21228,1.01469,0.165858,0.412196,0.823945,2.65046
-18.6118,0.906472,0.318742,4,15,0,28.4256,1.38082,-0.118574,1.07834,-1.29852,0.224271,1.7319,-0.226011,0.111408,0.168395,0.522846,1.11335,0.930195,1.36644,0.538567,0.068643,1.24384,0.283375,0.718163,0.0942994
-16.3716,0.983946,0.318742,4,15,0,24.9152,1.08255,-0.333678,-0.508566,0.163415,1.40645,-0.0675174,-0.385555,0.219379,2.37344,0.838194,0.180424,1.03251,0.789261,0.240689,0.0562104,0.701777,2.15707,1.47206,1.19063
-14.7484,0.980004,0.318742,4,15,0,22.1008,-0.113652,-0.849099,1.12859,0.471935,-1.2286,-1.57713,-1.52857,0.528961,0.266014,0.829459,0.158543,0.88581,1.30572,0.957112,1.77524,0.670154,0.285953,0.544207,0.622385
-13.4475,0.972028,0.318742,4,15,0,22.3337,0.146636,0.673996,-1.46073,-0.226831,1.17882,1.57731,1.52506,0.661661,0.643326,0.728598,0.832923,0.673224,0.671818,0.557511,0.527422,1.16134,0.17326,0.827809,0.382098
-13.5348,0.948976,0.318742,4,15,0,23.467,1.09657,-0.477722,-1.09889,-1.74592,-0.576874,0.0820497,-0.186217,0.390385,0.388338,0.269057,1.37549,1.18795,0.954253,0.751549,0.213667,0.457849,0.743126,0.371259,0.511245
-16.1196,0.891399,0.318742,4,15,0,28.1687,-0.16729,-2.30228,-1.02777,-1.93873,-1.33419,0.37538,0.656279,0.395327,0.586699,0.392995,0.474406,1.57115,0.883227,0.336858,0.434284,0.930982,1.01004,0.390907,1.68748
-17.9082,0.918042,0.318742,4,15,0,25.113,-0.683623,1.70599,1.69139,-0.43121,0.346746,-2.016,-1.02915,0.373676,0.509112,0.377929,1.84889,0.0487402,1.09035,0.293434,0.844907,0.638814,0.975863,0.355638,0.963977
-17.2557,0.933312,0.318742,4,15,0,28.5923,1.76799,-1.38609,-1.98946,0.729331,1.59584,0.537842,0.854585,0.939077,0.673192,1.0518,0.265338,0.0320946,0.831632,0.908574,0.946474,0.826331,0.558398,1.73741,1.06763
-19.0047,0.934443,0.318742,4,15,0,24.912,-1.7194,1.40497,2.1074,-0.597871,-1.61799,-0.153523,-0.857003,0.956049,0.312881,1.19807,0.69011,2.5982,0.61121,1.38333,0.668603,0.14194,0.295387,0.227064,1.04044
-17.056,1,0.318742,4,15,0,27.3445,1.29812,0.878937,-0.8721,-0.476731,1.01165,0.620988,2.83665,1.04083,0.200355,0.661111,1.02925,0.169079,1.26347,0.657237,0.462468,1.81715,1.08727,2.06803,0.989507
-17.1039,0.992395,0.318742,3,15,0,22.9136,1.77014,1.59314,-0.585602,-0.922391,0.72783,-0.200146,2.44594,0.607156,0.0823276,1.31675,1.53176,0.179409,1.16523,0.513512,0.769603,0.860164,0.858107,1.47879,0.890554
-17.4004,0.864853,0.318742,4,15,0,27.4418,-1.65125,-1.71488,-1.05012,1.1073,-0.0376484,-0.291212,-0.883093,0.738704,1.64656,0.11714,0.139329,2.05456,0.767603,0.608463,0.323479,0.599171,1.08835,0.579362,0.189903
-20.8621,0.912598,0.318742,4,15,0,33.875,1.00531,1.82291,1.07741,-1.22914,0.998299,-1.02533,0.645814,1.75676,0.367469,1.81974,1.05982,0.318882,0.925739,0.00779433,0.178152,0.249029,0.552984,0.739066,2.11121
-21.6377,0.962274,0.318742,4,15,0,33.8871,0.0275781,-0.324093,-0.214615,-0.0123985,-2.15779,0.195505,-0.948141,0.233666,0.657687,0.313384,0.318035,1.85018,0.0575475,0.127541,0.00833267,1.73964,0.740625,1.10575,0.257452
-22.6274,0.975605,0.318742,4,15,0,30.6294,-0.653864,0.513717,1.09885,0.215428,2.4536,-0.503785,0.564879,2.02298,0.0391028,0.157126,1.33242,0.248309,0.0936876,0.107635,0.0721862,1.75956,1.04367,1.14002,0.646836
-18.5818,0.944632,0.318742,3,15,0,32.6381,0.889144,0.602322,0.478064,1.34712,-0.68179,1.59487,0.518082,0.613958,0.474807,2.31169,0.364444,0.162529,0.034135,1.69931,0.333324,0.44026,0.392787,0.344511,0.745416
-23.47,0.674648,0.318742,4,15,0,30.6845,0.696245,1.85776,0.132684,-1.07134,-1.48012,0.0451868,-0.830873,1.59151,2.20352,0.102004,0.327202,0.0838129,0.0620617,0.330152,0.451789,0.0826309,2.1666,1.76016,1.9277
-17.5515,0.996516,0.318742,4,15,0,28.8774,-0.758147,-1.39741,-0.278827,1.16024,1.78252,-0.0453649,0.798481,0.379213,0.237992,1.66742,0.840706,0.277444,1.09722,1.79213,1.5772,0.088584,0.365694,0.374848,0.214228
-16.309,0.747526,0.318742,3,7,0,31.1698,0.0925874,-0.144567,1.69116,2.7915,0.426062,-0.979457,1.07507,0.804106,1.04881,0.569081,0.754655,0.702814,1.28336,0.684915,0.469475,0.0536406,0.464568,0.91988,0.852149
-12.9543,0.940898,0.318742,4,15,0,27.182,-0.224881,0.256485,-1.83157,0.42523,0.34577,0.691844,0.147297,0.884654,0.655803,0.399323,0.757499,0.730387,1.34782,0.725766,1.3172,2.97517,0.275258,1.07292,1.27527
-13.6706,1,0.318742,4,15,0,19.2586,-0.496494,0.333545,-2.39535,0.025868,0.682253,1.50413,-0.0614652,1.6686,0.512066,1.27616,0.598971,0.521627,0.993346,0.354341,1.63164,0.749447,0.328509,0.62261,1.45184
-19.3,0.742502,0.318742,4,15,0,28.906,0.396306,-1.46327,1.71115,0.0840768,-1.08689,-1.98233,1.64554,0.342286,0.994453,0.265513,1.43546,1.42668,0.530096,0.492763,0.142088,1.31113,0.263947,0.417636,0.140964
-22.2773,0.878197,0.318742,4,15,0,32.0425,-0.329066,1.11059,-1.76185,0.114922,1.13775,2.04288,-1.61959,0.221624,1.10356,1.06126,0.69852,0.0854795,0.218991,0.0977457,0.85593,0.0412962,1.11412,0.865321,2.28099
-21.8583,0.990794,0.318742,4,15,0,33.0554,0.207764,1.56704,-1.78143,0.27057,0.635666,1.73966,-1.73188,0.17251,1.19975,1.96602,1.05286,0.0782814,0.200988,0.154115,0.765673,0.0846432,0.782921,1.26876,2.11846
-24.1566,0.76856,0.318742,4,15,0,32.3433,-0.953041,-2.10609,0.779818,0.260359,-1.37021,-0.581993,1.37581,0.0984353,0.508782,0.0770305,0.443971,0.0382455,0.300344,2.63591,0.321125,2.41168,0.968341,0.749883,0.322296
-23.2277,0.85068,0.318742,4,15,0,32.6541,0.505212,2.16873,-1.06508,-1.44874,1.09662,0.442723,-1.08189,0.108473,1.06579,0.189003,2.04495,0.501618,1.97263,0.0405851,1.74411,0.123238,2.40557,1.18824,1.89349
-22.329,0.740858,0.318742,4,15,0,32.8248,0.837851,-0.619992,0.533754,0.315731,-0.409178,0.143218,1.44979,2.97627,0.911245,0.120915,0.16531,2.04814,1.08168,0.0383478,0.251138,0.080928,2.61916,1.21526,1.29175
-22.833,0.899438,0.318742,4,15,0,33.7329,1.27231,-0.772657,0.430193,-0.106787,-0.81739,0.195791,1.88409,1.97007,0.930685,0.119679,0.147934,2.54538,1.16782,0.0460427,0.429024,0.0436983,2.35066,0.56019,1.81729
-15.6955,0.963272,0.318742,3,7,0,27.9266,0.73048,-0.254729,0.862372,0.190667,0.87097,-1.64869,0.337437,0.395586,0.866469,1.9679,0.341777,0.20412,0.893045,0.0458961,0.963138,0.655887,0.206107,0.658403,0.57601
-16.4828,0.977302,0.318742,4,15,0,22.3791,-0.2819,-0.329662,0.832104,0.00988211,-1.44982,1.46898,1.02636,1.71677,0.173315,0.227583,0.526505,0.063983,0.62388,0.329039,0.628993,1.23178,2.11118,0.716373,0.825902
-17.7697,0.979289,0.318742,4,15,0,26.3117,-1.55821,0.258776,0.0670469,0.985383,1.42653,-1.21437,-0.0655162,0.132448,0.502969,1.25633,0.562435,0.0791437,1.43742,0.148947,0.135976,0.723531,0.258743,1.08005,1.18445
-17.3628,0.96215,0.318742,4,15,0,24.3029,-1.01265,0.205384,1.24393,1.90424,0.123813,-1.16799,-0.571396,0.354077,1.59293,0.287527,0.327109,0.220216,0.821646,0.285104,0.064718,0.34722,0.600361,0.92317,1.34001
-17.296,0.948797,0.318742,4,15,0,26.9657,-2.07415,1.82993,-0.40304,1.03976,0.277367,-0.815078,0.860198,0.527445,0.408143,1.0408,0.796057,1.87313,0.297101,0.548179,0.0193977,0.721536,1.09822,0.665502,1.00415
-13.2311,0.953099,0.318742,4,15,0,23.7803,-0.792292,-1.27828,0.265089,-0.452659,1.01761,-0.716649,-1.57523,0.519414,1.59419,1.84001,1.95586,1.44025,0.32293,0.57178,0.46595,0.789377,1.66521,0.661518,1.15201
-8.85828,0.920249,0.318742,3,7,0,17.0868,0.767146,-1.03206,0.101146,0.139287,-0.215712,0.180236,0.00777405,1.20299,0.539609,0.553551,0.741534,1.03927,0.621629,0.8809,0.764894,1.55013,0.472665,0.40839,1.0942
-11.616,0.946543,0.318742,3,7,0,17.0952,1.50343,-0.0194224,0.644885,0.147238,0.701838,0.129713,0.282431,0.720696,0.639271,1.53415,0.395326,2.37193,1.37911,0.689493,1.20353,1.11988,0.421668,0.350931,1.44506
-10.9156,0.86783,0.318742,3,7,0,23.2608,1.53,0.0845218,0.55087,-0.0211115,0.243168,0.448858,0.177181,1.00198,0.261153,1.64334,0.427766,1.23648,1.35039,1.03062,1.7639,1.57487,1.0532,0.460488,1.73128
-13.492,0.959515,0.318742,3,7,0,18.74,-1.02942,-1.05461,-0.907226,-0.77933,1.49682,-0.452209,-0.661525,1.16472,2.1603,0.51037,2.09479,0.953596,0.56368,1.0512,0.497057,0.603398,0.792131,0.252748,0.589442
-13.6507,0.99698,0.318742,4,15,0,19.5174,0.537846,-1.08337,-0.348023,1.19906,0.627212,-0.376009,-0.760219,1.05104,0.493687,1.05521,0.561199,0.837177,2.05774,0.5022,0.270416,0.098242,1.22736,2.1334,0.805755
-15.6698,0.970589,0.318742,4,15,0,21.2677,0.406732,1.22221,0.554454,0.140318,-0.337018,1.13769,1.72646,1.6723,0.189219,1.6089,0.937781,0.471316,0.564186,0.166425,0.346765,0.199793,1.29067,0.439355,0.425771
-11.8805,0.974495,0.318742,4,15,0,21.8925,1.3003,0.809853,0.258365,-0.170285,-0.573183,1.51411,0.693764,0.443666,1.03504,0.701709,0.266324,1.06931,1.11588,0.263705,1.46013,1.43537,1.20023,0.464053,0.728434
-17.0219,0.868655,0.318742,4,15,0,25.1509,0.144845,1.19805,-1.49344,-0.258449,-0.88559,-2.20932,0.011493,1.55372,0.89556,0.288318,1.62959,0.569398,0.151774,1.9279,0.572704,0.631414,0.471318,0.711375,0.106153
-12.8749,0.949025,0.318742,3,7,0,24.789,-0.167009,-1.07692,-0.548658,0.971094,0.782217,0.691251,0.66075,0.131552,1.06926,0.143357,0.562071,0.729351,1.31756,0.349508,0.508715,1.41158,1.59321,1.35466,0.917132
-13.6464,0.85015,0.318742,3,15,0,21.2438,-0.0533225,-0.977867,0.270957,0.793134,0.607694,-0.0275009,0.600061,0.146188,0.678307,0.131629,0.532741,0.99834,1.11909,0.320021,0.508674,1.70946,2.45133,1.22306,0.958642
-12.7895,0.961973,0.318742,4,15,0,20.6645,-0.611461,1.17613,-0.164695,-1.06246,-0.522058,-0.142911,-0.224922,1.32319,0.587843,0.233154,1.38731,1.37577,1.42002,0.340544,1.28486,0.130866,0.45529,0.504319,0.396222
-13.2259,0.848711,0.318742,3,7,0,19.3532,-0.0225996,-0.728986,0.54477,0.54556,0.299063,0.59787,-0.167289,0.0913267,1.49223,0.911941,0.453387,0.670435,0.510953,0.20385,0.394624,2.01877,1.748,1.14259,1.80908
