# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tuple_model_model
# start_datetime = 2023-11-19 17:45:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4024025201 (Default)
# output
#   file = /Users/rob/Projects/Julia/notebooks/notebooks/tmp/tuple_model_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-14.5768,0.956269,0.248167,3,7,0,28.3632,0.494979,-0.896166,-0.747697,0.858467,0.710127,1.79073,1.37587,1.31192,0.628663,0.396309,1.08555,0.206634,1.25673,1.4733,0.769348,1.51434,0.326646,0.64721,0.154894
-12.4253,0.985016,0.248167,4,15,0,20.4651,0.695607,-0.422291,0.107069,-0.492107,1.06049,-0.927938,-0.234977,0.700786,1.54284,1.40271,0.222801,0.467128,0.504703,0.559983,1.21437,0.584873,2.14859,0.59608,2.12893
-14.7481,0.943202,0.248167,4,15,0,19.4886,0.173647,-0.139148,-0.935865,0.318792,-0.368687,0.0797248,-0.240799,0.280665,0.619873,0.256109,2.39941,1.72266,0.469652,1.22062,0.0749925,1.23848,0.258611,0.934323,0.26367
-15.5839,0.9931,0.248167,4,15,0,21.7855,-0.92287,0.939527,0.531682,-0.00313735,-0.337554,0.831153,0.898583,0.369567,1.43296,1.22997,0.13254,0.381272,0.45135,0.42312,0.318926,0.636934,0.102691,0.326973,1.97882
-16.05,0.94351,0.248167,4,15,0,22.2358,-0.607308,0.683263,-0.513199,0.20734,-0.119339,0.720405,0.340887,0.604441,2.16456,1.83251,0.181838,0.167048,0.408245,0.86967,0.196802,1.34275,0.0586621,0.380736,0.615017
-12.1835,0.872235,0.248167,4,15,0,24.1831,-0.923072,0.451827,0.0690813,-0.487064,0.189454,0.112258,0.873377,0.682934,0.354182,1.25209,0.451204,0.162846,1.66928,1.07152,0.364879,1.20568,0.225754,1.1699,0.359768
-13.6242,0.951365,0.248167,4,15,0,20.6499,-0.669311,0.795994,0.285018,-0.471171,0.00673292,0.447377,0.996477,0.525663,0.511139,1.23441,0.477549,0.142991,1.53346,1.42163,0.286257,1.99635,0.183765,0.988921,0.323323
-15.8462,0.934863,0.248167,3,15,0,21.2531,-1.0394,-0.108666,-1.33071,-1.34829,1.70513,0.453988,0.316935,1.37222,2.2545,0.196594,0.637658,0.235754,0.653194,0.932505,0.882916,0.529435,0.176048,0.546749,0.490048
-17.669,0.836267,0.248167,4,15,0,29.1745,-2.52735,-0.499087,-0.074258,1.45796,-0.330953,0.101637,-0.124246,0.408167,0.216939,1.87842,0.0709391,0.413778,0.363677,0.919177,1.16039,1.65816,1.66666,0.302704,1.62954
-19.5076,0.788613,0.248167,4,15,0,28.778,1.76458,0.57539,-0.378536,-0.908099,1.04388,0.0223306,-1.45607,0.481312,2.08724,0.0665134,2.42101,0.890694,1.074,0.211867,0.693447,0.32494,0.451765,1.46154,0.0682492
-22.0598,0.946407,0.248167,4,15,0,31.6844,-1.63063,-0.949281,1.46983,0.328419,-1.94999,0.624312,0.716869,0.28452,0.0805131,0.795547,0.130938,0.456713,0.493416,2.18901,1.18188,1.95697,0.0560738,0.197742,0.541928
-23.2828,0.980652,0.248167,4,15,0,32.1757,0.832669,0.822265,-0.851464,0.386107,2.2184,-2.05211,-1.09853,1.72167,2.40041,0.853068,0.129588,0.635769,0.260931,0.218723,0.520739,0.281617,0.352834,0.0222737,0.45401
-17.9246,1,0.248167,4,15,0,30.0273,-0.420745,0.00836604,0.838113,-0.341322,0.0605969,1.34533,0.599937,0.304161,0.162101,0.832117,1.94453,0.996261,0.239537,0.775517,0.765735,0.441909,0.0424677,0.0844634,0.152351
-12.7528,0.996711,0.248167,4,15,0,24.9555,-0.881576,0.728592,0.640783,-0.0886911,0.86079,-1.24713,-1.06526,1.319,1.81159,1.19064,0.247367,0.643461,2.13022,0.803791,0.928317,0.743446,2.17437,1.04043,0.588361
-12.514,0.998639,0.248167,4,15,0,20.2974,0.897308,-0.681629,-0.571301,0.0827561,-0.0415293,1.3345,0.486337,0.591866,0.277645,1.29409,0.369488,1.12875,0.238976,1.15481,1.05282,1.45638,0.222657,0.677493,0.31384
-16.5994,0.731184,0.248167,4,15,0,25.4115,-1.36619,-0.305889,1.21392,-1.17836,0.179133,1.72919,-0.635731,1.08902,0.440709,0.129267,0.443035,0.791091,2.16862,0.470145,1.10662,0.343074,1.1745,0.239074,2.10211
-15.9012,0.999345,0.248167,4,15,0,23.3086,1.19024,0.0823307,-1.38148,1.21336,-0.318339,-0.547442,0.559191,1.47026,0.505993,2.38653,0.866522,0.823145,0.301862,0.178415,1.60836,2.45624,0.410679,1.87336,0.720567
-14.3002,0.536905,0.248167,3,7,0,24.186,1.08615,-0.0854341,-1.03377,0.94459,-0.107244,-0.25199,0.719181,2.70366,0.680662,0.368502,0.600748,0.542859,0.296766,0.23458,0.869718,1.33354,0.236081,1.39891,0.620931
-17.6687,0.592399,0.248167,4,15,0,24.7683,-1.23387,1.26723,0.347222,-0.852939,-0.541764,-0.75188,1.41108,0.0132427,1.36649,0.079121,0.432389,0.4729,0.985167,2.07954,0.652746,0.694877,0.64867,0.646224,0.887311
-17.5088,0.963822,0.248167,4,15,0,27.097,1.20906,-0.969959,-0.134387,0.449581,0.757438,0.763474,-1.47224,2.27405,0.270859,0.110439,0.454862,1.11104,0.344354,0.334361,0.114754,0.194734,0.722031,1.19573,0.716612
-18.5678,0.990175,0.248167,4,15,0,27.3635,0.738282,-1.18291,-1.07659,0.907475,-0.30117,-0.528,-1.87689,0.703944,0.122658,0.0860037,0.76312,0.51591,0.816022,0.899297,0.0589698,0.297096,1.78563,0.750501,2.07315
-19.7392,0.954532,0.248167,4,15,0,31.1545,0.13882,0.388732,-0.83273,-1.00696,0.670155,1.72613,1.4273,1.33242,0.376679,0.494053,0.0419677,0.316108,0.0549468,0.876517,0.13093,1.16329,0.41489,0.990196,0.173411
-23.9563,0.951335,0.248167,4,15,0,33.0878,-0.440233,-0.398907,1.22376,1.34384,-0.567646,1.53737,3.52516,0.769506,0.553409,1.38319,0.0208491,0.360346,1.13813,1.16685,0.37197,0.141557,1.74333,0.965483,0.117579
-18.653,0.995259,0.248167,4,15,0,30.6994,-0.177891,1.09878,0.669178,0.397439,-0.955784,-0.311102,2.5862,1.96864,0.404044,0.736422,0.0413049,0.317072,1.36509,1.12345,0.358059,0.139309,0.900851,1.00277,0.240979
-16.9335,0.96199,0.248167,4,15,0,27.9893,-2.04759,-0.482534,1.15108,-0.0815121,1.1299,-0.917276,-1.30644,0.216125,0.248777,0.420042,0.0633643,1.23136,0.337809,0.543389,1.7093,0.982094,1.12397,0.77757,1.0714
-17.8402,0.98371,0.248167,4,15,0,29.4574,-0.853607,-0.969472,0.794308,-0.0787989,1.23525,-1.05068,-1.80827,0.118802,0.145661,0.325906,0.0967795,1.60894,1.79348,0.327965,1.29859,1.51695,0.685496,0.62377,1.21275
-22.4597,0.977851,0.248167,4,15,0,27.0792,-1.47432,0.370578,-0.630676,0.0538237,2.07471,-1.07304,-2.37752,0.120019,0.285067,0.275993,0.0868597,0.577044,0.942171,0.226004,1.14981,0.367085,1.96902,2.48279,1.3258
-12.094,0.995825,0.248167,4,15,0,28.818,-1.59749,0.299311,0.199976,0.788856,-1.36805,-0.95875,0.106694,1.61963,1.07126,1.45968,0.860444,1.50423,0.481495,1.03451,0.872125,1.15237,0.413979,0.158954,0.749287
-14.9649,0.88212,0.248167,4,15,0,25.4584,-0.0234072,-0.824627,-1.15658,1.82531,-1.11067,0.796984,-1.7789,0.484679,0.356778,0.552286,1.79286,0.705821,1.7287,0.765188,1.52951,1.03085,1.3527,0.287069,0.501919
-15.8053,0.963148,0.248167,4,15,0,25.5082,-0.13332,0.90672,1.63841,-1.83229,0.801766,-0.679832,1.83889,0.388903,1.31572,0.867223,0.354574,0.42944,0.519772,0.586758,0.712355,1.51151,0.420584,0.52505,0.254508
-11.6357,0.915406,0.248167,4,15,0,25.3845,1.03026,-1.22567,0.656023,0.763509,0.544946,-0.595513,-0.891696,1.5224,0.412635,1.11817,0.904604,0.929394,1.55564,1.19578,1.23917,0.131261,0.890958,0.678479,1.64935
-18.0317,0.786545,0.248167,4,15,0,25.8496,-0.671914,1.12129,-0.818937,0.198679,-0.498168,-0.628017,1.55153,0.54031,0.26008,0.897495,0.668982,0.608222,0.433872,0.110252,0.690655,0.165991,0.116318,0.517017,0.0593306
-16.1984,0.988286,0.248167,4,15,0,25.4315,0.644078,-1.00013,1.59958,0.364627,0.4373,0.648273,-1.66398,0.60578,1.07879,0.693048,0.966381,0.693497,1.69339,0.230606,0.453052,0.162395,0.192927,0.304481,2.13708
-13.2045,0.981106,0.248167,4,15,0,23.0718,-0.807584,-1.19556,-0.0070851,-0.517218,0.744584,1.28831,0.187045,1.46009,0.518792,0.821245,0.490608,1.36082,0.521465,0.249178,1.67828,1.43569,0.299827,0.599866,0.179257
-13.9189,0.967265,0.248167,4,15,0,19.4738,-1.02256,0.876401,0.737665,-0.158342,0.946761,0.541398,0.0146439,1.10252,0.190601,1.1339,0.663423,0.420474,2.16164,0.208289,0.800572,0.636691,0.349863,0.620035,0.184015
-14.5836,0.99941,0.248167,4,15,0,22.7179,0.289837,-0.241275,-0.752878,0.857162,-1.17537,0.0802206,-0.254411,1.10772,0.0850192,1.04463,1.22185,0.718571,0.473107,0.173971,1.20734,0.273265,0.089048,0.862634,0.363859
-13.4663,0.974359,0.248167,4,15,0,22.4416,-0.027839,0.483089,0.877397,-1.15943,2.28033,0.17386,0.532219,0.943276,1.87878,1.00683,0.482834,1.51187,0.501986,0.294758,0.793618,0.92876,1.82652,0.594712,1.71396
-13.0852,0.982782,0.248167,4,15,0,23.769,0.107827,-1.11609,0.401417,-0.200201,-0.648574,0.334312,1.61065,0.292571,0.263811,0.316209,0.468228,0.565056,1.21838,1.83578,1.15695,1.00537,0.38398,0.85658,0.333081
-23.0616,0.930147,0.248167,4,15,0,27.8058,-0.721758,0.527077,-1.79598,0.559992,-0.84735,-0.299342,-0.182207,0.0241206,2.12767,0.412849,0.0265313,1.10322,0.528878,0.294942,0.388609,0.457238,0.0301904,0.193759,1.78945
-18.1973,0.967888,0.248167,4,15,0,31.7418,0.634623,-1.05115,2.06995,-0.587459,1.31443,0.477103,0.309002,0.0867124,0.236619,0.0824437,1.42411,0.541875,0.362529,0.73169,1.07756,0.626701,1.38912,1.80299,0.174015
-19.4104,0.97453,0.248167,4,15,0,26.7602,-0.905352,0.397875,-1.9156,0.621584,-1.59312,-0.788568,-0.255014,0.448397,1.89732,2.53122,0.590275,1.30781,0.251424,0.0151199,0.589799,1.51868,0.527107,0.273798,0.95067
-16.0865,1,0.248167,4,15,0,23.8738,0.2769,-0.29006,1.34857,1.13666,0.458523,0.227976,-0.214887,0.643292,0.167153,0.142883,0.230356,0.652546,0.379138,0.0700984,1.01574,0.560084,1.35343,0.18605,0.935652
-19.9072,0.784058,0.248167,4,15,0,33.5075,-0.965454,-0.585711,-1.30535,-1.48632,0.537416,0.26895,-0.535591,0.533987,1.17037,0.118328,0.259617,1.19079,1.73188,0.700075,0.403676,0.0254567,0.0233439,0.336878,1.14205
-18.3664,0.917367,0.248167,4,15,0,30.465,-0.673965,-2.15437,0.661688,-0.413062,-0.19962,0.540978,-0.592959,0.313738,1.0928,2.72869,1.60185,0.256822,1.04808,0.953642,0.269755,0.0449717,0.155041,0.618343,0.830543
-19.4944,0.99656,0.248167,4,15,0,28.8441,-0.555777,0.363843,0.651574,1.38615,1.81051,0.898662,1.59287,0.416285,0.948948,0.107838,0.300915,0.158457,0.968603,1.1118,0.776052,0.126571,0.165886,1.35695,0.148018
-19.5712,0.959494,0.248167,4,15,0,30.6898,-1.66015,-0.829759,1.74735,0.648252,0.211599,0.0994622,1.00081,1.30174,0.79873,0.0991251,0.0490999,2.49291,0.574157,0.799662,1.63186,0.360645,0.135853,0.41046,0.540198
-23.9336,0.879384,0.248167,4,15,0,35.8995,-2.051,0.728689,2.98052,0.622856,-0.241973,0.744507,0.599364,0.663985,1.66678,0.129643,0.0570885,0.543933,0.659324,0.394371,0.207502,0.593321,0.143943,0.0566388,0.922051
-18.4869,0.997187,0.248167,4,15,0,31.7836,0.60999,0.322225,-0.215186,1.26496,-1.39107,-0.112461,-1.06976,0.197791,0.791013,2.79301,0.0768926,1.83257,1.42602,0.725437,0.136733,1.4288,0.961567,0.105426,1.10889
-17.4271,0.979616,0.248167,4,15,0,28.3078,-0.913085,1.10356,-0.202213,-0.484241,-1.29692,0.62441,1.9042,1.39833,0.81754,0.133324,0.150394,0.237782,0.210207,1.08937,0.716179,0.455317,0.238708,0.558976,0.365516
-18.5603,0.968654,0.248167,4,15,0,30.4269,-2.91174,0.687685,-1.05229,0.266553,1.29846,-0.131487,0.813934,0.282526,1.41496,0.735187,2.06751,0.5036,0.111983,1.12211,0.209268,1.21888,0.286362,1.57725,1.38365
-18.1571,0.963806,0.248167,4,15,0,30.5658,-2.49205,0.0458889,-0.576008,-0.41691,1.77997,0.474134,0.649427,1.46884,0.426318,0.397945,1.28957,0.0975816,0.100351,1.21167,0.615922,0.673788,2.36315,1.45973,0.729262
-11.9106,1,0.248167,4,15,0,23.4242,-0.983927,0.104929,0.46039,-0.509283,1.65346,-0.00543529,1.41331,1.20304,0.790009,1.56933,1.10855,0.340751,0.206408,1.47006,1.25024,0.896385,1.12694,0.967399,0.435594
-12.5655,0.880363,0.248167,4,15,0,20.7682,0.448517,-0.673675,-1.12626,0.891417,-1.69115,0.0162027,-0.644657,0.963581,1.44887,0.557619,0.222016,0.32122,0.307368,0.715849,0.621347,0.963386,1.50075,0.609195,1.2139
-13.5797,0.939527,0.248167,4,15,0,20.059,-0.507675,0.905811,1.23273,-0.670436,0.285516,-0.478396,-0.781136,0.470713,0.629765,1.49239,2.3012,0.227665,2.03385,1.30718,0.302083,1.01044,0.556444,1.34429,0.397748
-14.9644,0.924944,0.248167,4,15,0,26.9897,0.546708,0.350221,-0.404781,-0.162127,-0.306119,0.639662,0.428385,0.488358,0.688077,1.32055,0.198648,2.40811,0.259978,0.0743274,0.509083,0.849767,1.76943,0.410431,2.02008
-12.4459,0.999681,0.248167,4,15,0,20.8477,0.166293,-0.817146,0.419864,0.364857,-0.612768,0.223837,0.149183,1.07614,0.315412,0.701966,0.919888,0.132821,1.89571,0.27412,1.57532,0.771204,0.323423,0.757424,0.284484
-16.4527,0.945923,0.248167,4,15,0,24.339,-0.439627,0.276114,0.491049,-0.498902,1.48852,1.25493,0.161497,0.173621,0.133535,0.340637,0.986799,2.3885,0.198917,1.6487,0.5377,0.25813,0.45416,0.977658,1.50063
-21.7529,0.929424,0.248167,4,15,0,28.9131,0.994818,1.15708,-0.481807,0.559571,-0.307679,-1.32714,0.255071,1.27828,0.00561095,1.27326,0.417854,0.210278,0.104874,0.0826263,0.895958,0.0812741,1.85472,0.943717,0.353102
-23.094,0.940134,0.248167,4,15,0,35.5579,-0.935366,-1.30797,0.276843,-0.53935,1.29948,0.844243,-0.391144,0.563109,0.00276875,0.670674,1.75435,1.74591,1.21002,1.75342,0.68956,0.156123,0.00425603,0.441604,0.526669
-30.1078,0.853894,0.248167,4,15,0,36.6544,-2.0614,2.07154,1.40947,0.42505,0.170123,-1.66792,-0.538447,0.295538,0.00628207,1.29783,0.623866,0.126681,0.505379,0.50431,0.570547,0.0915761,0.00165554,2.10964,1.71013
-25.3542,0.941181,0.248167,3,7,0,36.9731,-1.26289,1.57946,1.50448,-0.0755766,0.251554,-0.863754,-0.987512,0.166859,0.00626122,1.15139,0.72797,0.177046,0.878006,0.749529,0.619564,0.151962,0.00153231,1.25465,0.472706
-19.2598,0.970965,0.248167,4,15,0,32.8309,1.40825,-1.16858,-1.59109,0.634904,-0.357634,0.832986,0.610061,0.465562,0.082637,0.74412,1.20806,0.947717,0.374858,0.160146,1.31691,0.275291,0.0285275,0.235073,1.4599
-18.7498,0.913446,0.248167,4,15,0,31.8621,-0.820801,-0.226153,0.20523,0.0178438,0.44093,-0.17997,0.394906,0.799702,1.54783,0.719843,0.42807,0.0231841,2.2081,0.0371802,0.786319,1.4732,0.123231,0.0712413,0.644593
-19.6252,0.886272,0.248167,4,15,0,32.3254,-0.650008,-0.0598094,0.889105,0.0434253,1.64178,-0.69668,1.1556,1.39718,1.58295,0.611815,0.505924,0.0328017,1.26135,0.273083,0.369342,1.71411,0.125908,0.164044,0.072794
-12.5461,0.98551,0.248167,4,15,0,24.4232,0.689264,-0.826562,0.46661,-0.14598,1.00552,-0.768761,-0.0785671,0.3264,0.494333,0.978271,1.56951,0.488851,0.769377,0.810269,1.1219,0.291535,0.316472,2.52747,1.28224
-14.1958,0.957428,0.248167,4,15,0,19.9002,0.335227,-0.772447,-1.06717,1.57471,-0.722331,-0.0517324,-1.46045,1.75329,0.487979,1.00378,0.548479,1.31975,1.24021,1.21684,0.400649,1.0419,1.886,0.0919715,0.440032
-18.8064,0.877568,0.248167,4,15,0,26.3778,2.35812,-0.52354,-1.10043,2.16614,0.70288,-0.105397,-0.368719,0.332552,0.422538,0.161042,0.259963,1.38579,1.61441,0.928671,1.10651,0.456984,1.04814,0.119913,0.284491
-15.7075,0.964162,0.248167,4,15,0,25.7472,2.34942,-1.03882,-1.02389,-0.0256209,-0.00782751,-0.0878394,-0.350525,1.17735,1.00993,0.111748,0.24956,0.816877,1.2488,1.40086,0.539374,1.37075,0.220126,0.1446,1.26447
-15.3386,0.934668,0.248167,4,15,0,27.3688,-1.8271,0.552335,0.223688,-0.507461,-0.52006,1.00397,-1.9914,0.859488,0.259863,2.17232,0.613422,1.21135,0.298792,0.356254,1.30003,0.745486,1.66412,1.59891,0.479656
-14.5187,0.982454,0.248167,4,15,0,24.4951,-0.402273,-1.05249,-0.426004,-0.334838,-0.436607,-0.133296,0.135218,0.618793,0.777043,0.225024,0.0267165,0.278725,1.83447,1.42182,0.325461,0.728602,0.50083,0.51336,1.62458
-14.453,0.930673,0.248167,4,15,0,21.4401,-0.14053,0.0539305,1.23976,-0.549937,0.665797,0.948007,-0.535103,0.58727,0.739353,0.650088,0.103046,0.998631,0.0742093,0.577021,1.43139,1.00443,0.13459,1.46342,0.500423
-17.465,0.951399,0.248167,4,15,0,23.527,1.21454,-0.549825,0.439013,0.309079,-0.352296,1.96705,-1.71787,1.58256,0.678069,1.17539,0.230586,0.386826,0.485228,0.0827165,0.982954,0.354299,0.0807637,1.04377,0.802204
-16.3887,0.9522,0.248167,4,15,0,28.6483,-1.03243,0.260969,-0.532905,0.16386,0.406039,-1.92381,1.66064,0.214125,0.928506,0.745273,0.762663,0.171902,1.90076,1.58541,1.06096,0.297702,0.356399,0.204969,0.42029
-15.2898,0.973396,0.248167,4,15,0,25.3907,0.912647,-1.56696,0.990595,0.492158,0.59456,2.37307,-0.509572,2.21086,0.817669,1.11555,0.818941,1.92185,0.232805,0.42044,0.674902,1.68107,1.00891,0.919473,0.85162
-10.5124,0.941516,0.248167,4,15,0,21.1524,0.460118,-0.298061,-0.366656,0.541285,0.607621,0.806023,0.376716,0.602935,1.31149,0.834871,1.05452,0.889027,2.48718,0.52608,0.256231,0.893929,1.38416,0.898724,0.561706
-16.9768,0.839478,0.248167,4,15,0,22.1674,-0.568147,0.191987,0.386261,-0.503399,-0.709065,-0.540393,-0.467375,0.0747749,0.436751,0.428161,0.676414,1.08859,0.049088,0.392693,0.163084,0.469103,0.0785644,0.573499,0.885439
-17.289,0.972659,0.248167,4,15,0,24.6462,-0.188577,-0.914085,1.83909,0.677083,-0.652967,0.906546,1.64766,1.76815,0.388286,1.36112,0.525756,0.580084,0.0866858,1.40756,2.26917,1.52808,0.125084,0.650323,0.996146
-18.04,0.824075,0.248167,4,15,0,32.0081,-0.99899,-1.2961,2.65239,0.764975,-0.158533,0.736415,1.12799,0.654014,0.535774,1.53662,0.254496,0.450511,0.120503,1.02343,2.42317,1.60583,0.506301,1.16693,0.602191
-14.901,0.975919,0.248167,4,15,0,30.3041,-1.19974,-1.36643,1.29867,0.382176,0.369446,1.22641,0.384044,0.385418,0.674544,1.49516,0.202276,1.47597,0.166234,0.709083,1.81359,0.702693,1.07119,1.44418,0.22383
-13.1457,0.979097,0.248167,4,15,0,21.6014,1.22234,1.35169,-1.36365,-0.445241,-0.464078,-0.975478,-0.25658,1.33022,1.43785,1.1279,0.582962,0.713847,0.183189,0.911265,0.267893,0.816803,1.0125,0.233824,0.629542
-14.8566,0.965654,0.248167,4,15,0,20.8229,-1.13278,1.02682,-0.926041,0.238109,-0.513239,-0.630219,1.7972,0.675491,0.175898,0.753126,0.535709,0.236955,1.19758,1.17049,2.1842,1.22638,0.961592,0.168627,0.706923
-15.6338,0.813899,0.248167,4,15,0,22.5224,0.740628,-0.458929,0.916085,-1.3348,0.465743,0.527626,-1.8948,0.711841,1.53627,0.731488,1.83852,0.233916,0.574044,0.490205,0.0307149,1.65845,1.05971,0.9273,0.969614
-16.7423,0.994292,0.248167,4,15,0,22.8191,1.24571,-0.0999463,1.05181,-0.955643,0.631539,0.495182,-0.678019,0.562815,1.09292,2.08929,1.53789,0.321621,2.57203,1.50734,0.0119639,1.04755,1.20873,0.893245,1.48174
-14.8145,0.591703,0.248167,4,15,0,33.3041,0.330627,0.318537,0.00666551,-0.217923,-0.62061,0.727168,-0.828645,0.654179,0.716366,1.54705,1.79026,0.231911,2.30995,0.345612,0.0225753,1.44682,1.25943,0.525718,1.36886
-20.9179,0.843361,0.248167,4,15,0,25.6575,-0.740754,0.648386,-0.259243,0.469945,-0.565344,-0.412331,1.25626,1.42114,0.851149,0.297055,0.233579,2.13378,0.0859518,0.10521,0.0034108,0.612222,0.329384,1.40561,0.433657
-19.7658,0.971746,0.248167,4,15,0,28.4828,-0.740372,-0.837855,-0.663745,1.92834,-0.807213,-0.727106,1.52179,1.13636,2.09351,1.01611,1.50292,0.736236,0.160152,0.274644,0.00394183,1.27892,0.549801,1.11264,0.398567
-22.597,0.947762,0.248167,4,15,0,35.2202,1.72951,-1.45952,-0.818255,-1.1606,-1.8266,0.79747,-2.80463,0.827517,0.236926,0.771996,0.341797,0.550776,0.0448098,0.181505,0.481969,0.297958,1.4856,0.824235,0.967705
-14.5297,0.98822,0.248167,4,15,0,29.2807,0.409639,0.740529,-0.340241,0.875904,-0.593475,0.050031,0.489318,1.19998,2.06473,1.20906,1.50277,1.09059,0.0276796,0.872286,0.118667,2.22523,0.538167,1.02691,1.18917
-16.4791,0.941801,0.248167,4,15,0,24.4559,0.762206,0.391974,-0.363896,1.31903,-0.237146,-0.155981,-0.520064,0.462097,1.29716,1.31005,1.47456,1.04514,0.0256088,2.7623,0.096525,1.66665,0.615584,0.508006,0.723157
-16.2028,0.90928,0.248167,4,15,0,25.5572,-0.567289,0.638573,-0.608698,-0.965355,-0.0605223,-0.534294,1.40399,0.731117,0.607287,0.702635,0.429469,0.721129,1.50685,0.0901387,0.0890888,0.046868,1.48532,0.49129,0.898526
-15.1507,0.959903,0.248167,4,15,0,25.5806,-0.141385,-1.29003,0.278611,0.883205,-0.427772,0.520752,-0.346586,0.423392,0.765708,0.508013,0.0307935,0.652657,0.234027,1.96661,0.971362,1.51074,0.585081,0.84811,0.142515
-19.9733,0.851457,0.248167,4,15,0,26.4989,-0.00437155,-2.01768,-1.55274,0.810764,0.355917,0.363122,-0.783896,1.24097,1.38708,0.302061,0.0487544,1.78103,2.32027,0.180782,0.276316,0.598476,0.639524,1.96301,0.13564
-19.9391,0.959826,0.248167,4,15,0,30.1855,-1.53255,1.49177,1.37142,-0.388147,-1.21039,-0.411258,0.820086,0.874156,0.170417,0.610818,2.12683,0.336105,0.0907345,0.0442575,1.32312,1.55093,1.31985,0.300989,0.343429
-20.1995,0.95327,0.248167,4,15,0,30.5708,-1.05918,1.1087,1.29661,1.23098,-0.655548,0.529771,0.736808,0.868494,0.465708,1.40639,0.525884,2.28244,0.132128,0.173274,0.571203,0.806701,0.0805613,2.81329,2.23371
-16.5707,0.99956,0.248167,4,15,0,28.8246,-0.757056,1.71495,-0.0221622,1.90567,-0.320335,-0.323189,1.0062,0.28401,1.22937,0.802842,0.199158,1.13371,0.370003,0.250978,0.554306,1.23115,0.067747,0.587353,0.612248
-18.8506,0.981418,0.248167,4,15,0,25.6985,-0.157513,0.525786,0.340032,1.16575,-0.226414,-0.949424,0.707691,0.0866331,0.94983,0.665891,0.636921,1.17281,3.08293,0.641628,0.0906006,1.29124,0.0517239,1.53864,0.229655
-16.6164,0.995169,0.248167,4,15,0,26.9093,0.78538,-0.0985456,-0.36984,2.44844,0.652233,-0.538874,1.59791,0.435742,0.336239,0.390801,1.24311,1.18716,0.430241,0.395373,0.72165,0.846435,0.117074,1.14038,0.18542
-14.1675,0.995914,0.248167,4,15,0,23.409,-0.176726,-0.527141,1.22666,-1.8473,0.0358263,0.401672,-1.24746,0.911879,0.321693,0.135768,0.50544,0.809067,1.10059,0.762325,0.514453,0.72812,0.774988,0.4509,2.26159
-15.8251,0.997688,0.248167,4,15,0,21.4304,-0.314624,-0.0688659,-1.09328,2.46322,1.27984,-0.501003,-0.933087,0.95885,1.98577,1.74541,0.0832046,0.920994,0.875644,1.24852,0.914325,0.781316,1.23746,0.682302,0.183694
-20.3995,0.871357,0.248167,4,15,0,30.8687,1.82618,0.30749,0.513819,-0.0186482,-0.384809,2.49791,0.279683,0.383055,0.351722,0.350996,0.183745,0.378465,0.590794,0.120768,0.0397753,1.18776,0.292709,0.923304,1.73919
-12.0644,0.988447,0.248167,4,15,0,25.0042,-0.862127,0.377383,0.645365,-0.261454,-0.0689078,0.418043,0.838844,1.36331,0.872141,0.529074,1.1374,1.81967,1.13288,0.948647,0.0510246,0.698566,1.5686,0.648564,0.247502
-13.5977,0.916203,0.248167,4,15,0,20.9406,-0.339152,0.283994,-1.289,0.0506656,-1.13863,0.845579,0.0529146,0.683508,0.69836,1.18787,0.517054,0.153813,0.789053,0.327272,1.97403,0.94142,0.495965,0.139699,0.427939
-17.5738,0.899277,0.248167,4,15,0,22.339,-0.686097,-0.91127,1.73816,-0.30128,0.758105,0.0061195,1.7135,1.22965,1.21404,0.272016,0.349591,0.0523691,1.22748,1.4839,0.0934394,0.869235,1.44119,0.168145,1.01533
-14.4265,0.989388,0.248167,4,15,0,22.619,1.55219,0.552244,-2.10107,0.227507,-1.00712,0.237079,-2.02748,0.95832,0.821808,0.394281,1.87304,1.02579,0.81511,0.606722,1.04321,1.22433,0.504422,0.504137,0.6089
